"ID","9","18"
"STRINGS.#0.TEXT_BONUS_CONTENT_CNC_TD_ENTRY_806_LOCK","COMPLETE GDI &apos;99 Special Ops M1","COMPLETE GDI &apos;99 Special Ops M1"
"STRINGS.#0.TEXT_STARTING_TIME","Starting in ##0","시작: ##0"
"STRINGS.#0.TEXT_MULTIPLAYER_DETAILS_TOOLTIP_TIBERIUM_REGROWS","Tiberium patches will regrow over time.","Tiberium patches will regrow over time."
"STRINGS.#0.TEXT_UNIT_RA_MIG","MiG","MiG"
"STRINGS.#0.TEXT_RELAUNCH_NECESSARY_BUTTON","RELAUNCH","다시 시작"
"STRINGS.#0.TEXT_QUICKMATCH_KEEP_WAITING_QUESTION","Quickmatch Skill based matching disabled. Will now match with anyone. Stay in queue?","Quickmatch Skill based matching disabled. Will now match with anyone. Stay in queue?"
"STRINGS.#0.TEXT_INTERFACE","INTERFACE","인터페이스"
"STRINGS.#0.TEXT_SFX_RAC_SFX_STRCKIL1","Structure destroyed.","Structure destroyed."
"STRINGS.#0.TEXT_MULTIPLAYER_MENU_MOD_SYNCING","Syncing Mod","Syncing Mod"
"STRINGS.#0.TEXT_SFX_RAC_SFX_ONHOLD1","On hold.","On hold."
"STRINGS.#0.TEXT_BONUS_CONTENT_CNC_TD_ENTRY_10_TITLE","SUCH A STYLIN&apos; SIGHT, SHE SAID","SUCH A STYLIN&apos; SIGHT, SHE SAID"
"STRINGS.#0.TEXT_COMMAND_UI_CANCEL_QUEUE_MODE","UNUSED","사용하지 않음"
"STRINGS.#0.TEXT_BONUS_CONTENT_CNC_TD_ENTRY_9_INFO","Eric Martin as General Sheppard, performing unused green-screen takes for GDI Mission 4.","Eric Martin as General Sheppard, performing unused green-screen takes for GDI Mission 4."
"STRINGS.#0.TEXT_TOOLTIP_ENEMY_UNIT","Enemy Vehicle","Enemy Vehicle"
"STRINGS.#0.TEXT_BONUS_CONTENT_CNC_RA_ENTRY_91_INFO","Green-screen background of the Soviet briefing room.","Green-screen background of the Soviet briefing room."
"STRINGS.#0.TEXT_BONUS_CONTENT_CNC_TD_ENTRY_43_LOCK","COMPLETE No Mercy","COMPLETE No Mercy"
"STRINGS.#0.TEXT_SFX_RAC_SFX_NOFUNDS1","Insufficient funds.","Insufficient funds."
"STRINGS.#0.TEXT_SFX_TDR_SFX_EVA11","Could not locate the installation files. Please insert CD-ROM disk.","Could not locate the installation files. Please insert CD-ROM disk."
"STRINGS.#0.TEXT_RA_TUTORIAL_MESSAGE_159","Red Alert! Civilian heavy weaponry","Red Alert! Civilian heavy weaponry"
"STRINGS.#0.TEXT_CANMOUNTPILLARS","CAN GARRISON","주둔 가능"
"STRINGS.#0.TEXT_MUSIC_RAC_MUS_AWAITING","Awaiting (Classic)","Awaiting (Classic)"
"STRINGS.#0.TEXT_STRUCTURE_RA_SBAG_DESC","Basic wall section","Basic wall section"
"STRINGS.#0.TEXT_BONUS_CONTENT_CNC_RA_ENTRY_74_INFO","Behind the scenes footage of choreographing the Soviet Mission Core of the Matter (Soviet 7) briefing.","Behind the scenes footage of choreographing the Soviet Mission Core of the Matter (Soviet 7) briefing."
"STRINGS.#0.TEXT_UNIT_RA_ARTY_DESC","Strong vs. Structures","Strong vs. Structures"
"STRINGS.#0.TEXT_GAME_SETTINGS_KEYBOARD_ROTATE_SPEED","KEYBOARD ROTATE SPEED","키보드 회전 속도"
"STRINGS.#0.TEXT_UI_META_OVERVIEW_SAVE_OVERWRITE_CONFIRM_BUTTON","Overwrite","덮어쓰기"
"STRINGS.#0.TEXT_MUSIC_TDC_MUS_RIDE_OF_THE_VALKYRIES","Ride Of The Valkyries (Classic)","Ride Of The Valkyries (Classic)"
"STRINGS.#0.TEXT_MUSIC_JUKEBOX_AVAILABLE_SONGS_HEADER","ALL TRACKS (##0)","모든 곡(##0)"
"STRINGS.#0.TEXT_CONTROLS_CAMERA04_D","Rotates the player&apos;s view of the map.","맵 상에서 플레이어의 시야를 회전시킵니다."
"STRINGS.#0.TEXT_RA_TUTORIAL_MESSAGE_204","Find and repair Allied outpost.","Find and repair Allied outpost."
"STRINGS.#0.TEXT_BEGIN_META_ATTACK","Begin Battle","전투 시작"
"STRINGS.#0.TEXT_POPULATIONSIZE","POPULATION","인구"
"STRINGS.#0.TEXT_STRUCTURE_RA_SPEF_DESC","Decoy structure with low health","Decoy structure with low health"
"STRINGS.#0.TEXT_CINE_SOVIET8_LINE6","[GLASS SHATTERS]","[GLASS SHATTERS]"
"STRINGS.#0.TEXT_NAME_MP_52_CAMOS_COVES","Camos Coves","Camos Coves"
"STRINGS.#0.TEXT_CINE_SOVIET11_LINE5","[SOUNDS OF DISTRESS]","[SOUNDS OF DISTRESS]"
"STRINGS.#0.TEXT_NOTIFICATION_UNIT_UNDER_ATTACK","UNIT UNDER ATTACK","유닛이 공격을 받고 있습니다"
"STRINGS.#0.TEXT_UNIT_TITLE_CIV2","Bill","Bill"
"STRINGS.#0.TEXT_CINE_INTRO_LINE14","[TRIUMPHANT MUSIC]","[TRIUMPHANT MUSIC]"
"STRINGS.#0.TEXT_BONUS_CONTENT_CNC_RA_ENTRY_76_LOCK","COMPLETE Elba Island","COMPLETE Elba Island"
"STRINGS.#0.TEXT_OBJECTIVE_COMPLETED_STATUS","COMPLETED","완료"
"STRINGS.#0.TEXT_BONUS_CONTENT_CNC_TD_ENTRY_41_INFO","Eric Gooch as Seth, performing green-screen takes for Nod Mission Sick and Dying (Nod 7 B).","Eric Gooch as Seth, performing green-screen takes for Nod Mission Sick and Dying (Nod 7 B)."
"STRINGS.#0.TEXT_COMMAND_GROUP_1_ASSIGN","Assign Control Group 1","컨트롤 그룹 1 지정"
"STRINGS.#0.TEXT_MAP_SELECT_FEATURED_CUSTOM_MAPS_HEADER","Featured Community Maps","커뮤니티 맵"
"STRINGS.#0.TEXT_UI_META_INFANTRY_CHASSIS","Infantry Exosuit","보병 외골격 수트"
"STRINGS.#0.TEXT_BONUS_CONTENT_CNC_RA_ENTRY_1_LOCK","COMPLETE In the Thick of It","COMPLETE In the Thick of It"
"STRINGS.#0.TEXT_GAME_COMMAND_BUILD_SLOT01","Build Menu Button 2 (Unit)","보병대 유닛 2 건축"
"STRINGS.#0.TEXT_DESC_BENCHMARK_01","TEST BENCHMARK","TEST BENCHMARK"
"STRINGS.#0.TEXT_DRAIN","DRAIN:","소모:"
"STRINGS.#0.TEXT_MUSIC_TDC_MUS_CANYON_CHASE","Canyon Chase (Classic)","Canyon Chase (Classic)"
"STRINGS.#0.TEXT_MISSION_DIRECTION_WEST","West","West"
"STRINGS.#0.TEXT_CNC_CLIMATE_WINTER","Winter","Winter"
"STRINGS.#0.TEXT_BONUS_CONTENT_CNC_RA_ENTRY_123_LOCK","COMPLETE POLAND Negotiations","COMPLETE POLAND Negotiations"
"STRINGS.#0.TEXT_FEEDBACK_SUBMITTING","Submitting feedback...","의견 제출 중..."
"STRINGS.#0.TEXT_GDI_RESTORE_GDI_SALZBURG_DESC","U.N. Sanction has cut funding to the Global Defense Initiative. Field Units are helpless. Use the repair facility to keep your units in the field long enough to destroy the Nod base in this region. All Nod units and structures must be destroyed.","U.N. Sanction has cut funding to the Global Defense Initiative. Field Units are helpless. Use the repair facility to keep your units in the field long enough to destroy the Nod base in this region. All Nod units and structures must be destroyed."
"STRINGS.#0.TEXT_BONUS_CONTENT_CNC_RA_ENTRY_21_INFO","Behind the scenes footage of choreographing the second Tanya interrogation scene.","Behind the scenes footage of choreographing the second Tanya interrogation scene."
"STRINGS.#0.TEXT_NAME_ALLIED_CAMPAIGN11A_DESC","Our assault on the USSR is underway, although our efforts are being hindered by large pockets of soviet armor. To counter this we need to move warships up the Volga river, but there is a bottleneck near Volgograd which you must clear so our naval vessels can move in. Good Luck.","Our assault on the USSR is underway, although our efforts are being hindered by large pockets of soviet armor. To counter this we need to move warships up the Volga river, but there is a bottleneck near Volgograd which you must clear so our naval vessels can move in. Good Luck."
"STRINGS.#0.TEXT_SFX_TDR_SFX_EVA4","If you wish to install to another directory, please type it in below.","If you wish to install to another directory, please type it in below."
"STRINGS.#0.TEXT_COMMAND_UI_RESET","Reset UI","UI 리셋"
"STRINGS.#0.TEXT_ACHIEVEMENT_CRUSH_THE_RESISTANCE","Crush the Resistance","Crush the Resistance"
"STRINGS.#0.TEXT_INVERT_RIGHT_BUTTON_SCROLL_DESCRIPTION","Invert the direction that the map moves when the right mouse button is held down","Invert the direction that the map moves when the right mouse button is held down"
"STRINGS.#0.TEXT_NAME_ALLIED_CAMPAIGN8A","Protect the Chronosphere (North)","Protect the Chronosphere (North)"
"STRINGS.#0.TEXT_MUSIC_TDC_MUS_DRONE","Drone (Classic)","Drone (Classic)"
"STRINGS.#0.TEXT_TOOLTIP_GAME_SETTINGS_ENABLE_HINTS","Check to show hints for various game events and systems that give more detailed information","체크하면 자세한 정보를 제공하는 여러 게임 이벤트와 시스템 힌트를 표시합니다."
"STRINGS.#0.TEXT_BONUS_CONTENT_CNC_TD_ENTRY_16_LOCK","COMPLETE Any GDI Mission 08","COMPLETE Any GDI Mission 08"
"STRINGS.#0.TEXT_ENEMYRESOURCES","ENEMY RESOURCES:","적 자원:"
"STRINGS.#0.TEXT_OBSERVE_MATCH_TYPE_QUICK","Quick","빠른"
"STRINGS.#0.TEXT_MATCH_STATE","State","상태"
"STRINGS.#0.TEXT_NOTIFICATION_STRUCTURE_UNDER_ATTACK","##0 UNDER ATTACK","##0이(가) 공격을 받고 있습니다"
"STRINGS.#0.TEXT_TACTICAL_RESUME","RESUME","계속"
"STRINGS.#0.TEXT_BUTTON_SKIP","Skip","건너 뛰기"
"STRINGS.#0.TEXT_OBJECTIVE_INCOMPLETE_STATUS","INCOMPLETE","미완료"
"STRINGS.#0.TEXT_SECONDS","sec","초"
"STRINGS.#0.TEXT_COMMAND_TD_CAPTURED_NOD_BUILD_STRUCTURE_TURRET","Captured Nod Structure - Turret","Captured Nod Structure - Turret"
"STRINGS.#0.TEXT_RA_TUTORIAL_MESSAGE_104","Defend base until reinforcements arrive.","Defend base until reinforcements arrive."
"STRINGS.#0.TEXT_LOADING_CUSTOM_MAP","Loading Custom Map","사용자 지정 맵 로딩"
"STRINGS.#0.TEXT_UNRANKED","UNRANKED:","무 랭킹:"
"STRINGS.#0.TEXT_BONUS_CONTENT_CNC_TD_ENTRY_14_INFO","Bill Collins as Carter, performing green-screen takes for GDI Mission Destroy the Airstrip (GDI 7 A).","Bill Collins as Carter, performing green-screen takes for GDI Mission Destroy the Airstrip (GDI 7 A)."
"STRINGS.#0.TEXT_TTS_FACTION_NAME_3","Spain","Spain"
"STRINGS.#0.TEXT_BONUS_CONTENT_CNC_RA_ENTRY_109_TITLE","RED ALERT BACKGROUND ART 2/11","RED ALERT BACKGROUND ART 2/11"
"STRINGS.#0.TEXT_MOVIE_SKIP_PROMPT","Press ESC to skip...","Press ESC to skip..."
"STRINGS.#0.TEXT_MUSIC_RAR_MUS_HELL_MARCH","Hell March (Remastered)","Hell March (Remastered)"
"STRINGS.#0.TEXT_FACTION_REDALERT_UKRAINE","Ukraine","Ukraine"
"STRINGS.#0.TEXT_ACHIEVEMENT_DEFCON_NONE","DEFCON None.","DEFCON None."
"STRINGS.#0.TEXT_SFX_RAR_SFX_NOFIND2","Could not locate the sound &amp; speech files. Please insert the CD-ROM disk.","Could not locate the sound &amp; speech files. Please insert the CD-ROM disk."
"STRINGS.#0.TEXT_COVERT_GDI_CAMPAIGN_7","Blindsided","Blindsided"
"STRINGS.#0.TEXT_TD_TUTORIAL_MESSAGE_18","Eliminate Nikoomba.","Eliminate Nikoomba."
"STRINGS.#0.TEXT_SUBMIT","Submit","제출"
"STRINGS.#0.TEXT_UNIT_TITLE_HOSP","Hospital","Hospital"
"STRINGS.#0.TEXT_TTS_AI_NORMAL_MESSAGE","&lt;spell&gt;ai&lt;/spell&gt; medium","&lt;spell&gt;ai&lt;/spell&gt; medium"
"STRINGS.#0.TEXT_COMMAND_MUSIC_NEXT_TRACK","Music Jukebox: Skip to Next Track","Music Jukebox: Skip to Next Track"
"STRINGS.#0.TEXT_PLAYERRESOURCES","ALLY RESOURCES:","동맹 자원:"
"STRINGS.#0.TEXT_SCORE","Score","Score"
"STRINGS.#0.TEXT_CONTROLS_UNBINDABLE02","OFFENSIVE PING","공격 핑"
"STRINGS.#0.TEXT_TOOLTIP_VIDEO_BASIC","Click for basic video options","기본 비디오 옵션을 클릭합니다"
"STRINGS.#0.TEXT_LEADERBOARD_SEASON_S7","Season 7","Season 7"
"STRINGS.#0.TEXT_TTS_SELECT_COLOR_REDALERT_5","Orange","Orange"
"STRINGS.#0.TEXT_NAME_MP_D4_GLACIAL_VALLEY","Glacial Valley","Glacial Valley"
"STRINGS.#0.TEXT_MULTIPLAYER_DETAILS_SPAWN_VISCEROIDS","Spawn Visceroids","Spawn Visceroids"
"STRINGS.#0.TEXT_BONUS_CONTENT_CNC_TD_ENTRY_67_LOCK","COMPLETE Twist of Fate","COMPLETE Twist of Fate"
"STRINGS.#0.TEXT_COMMAND_RA_SOVIET_BUILD_STRUCTURE_WAR_FACTORY","Soviet Structure - War Factory","Soviet Structure - War Factory"
"STRINGS.#0.TEXT_CINE_ALLIED8_LINE1","[MECHANICAL CARTS WHIRRING]","[MECHANICAL CARTS WHIRRING]"
"STRINGS.#0.TEXT_DISPLAY_HOTKEY_COMMAND","COMMAND","명령"
"STRINGS.#0.TEXT_INVERT_RIGHT_BUTTON_SCROLL","Invert right button mouse scroll","Invert right button mouse scroll"
"STRINGS.#0.TEXT_COMMAND_RA_SOVIET_BUILD_STRUCTURE_SAM_SITE","Soviet Structure - SAM Site","Soviet Structure - SAM Site"
"STRINGS.#0.TEXT_PLAYER_COUNT_PREFIX","(##0p)","(##0p)"
"STRINGS.#0.TEXT_MUSIC_TDC_MUS_RADIO","Radio (Classic)","Radio (Classic)"
"STRINGS.#0.TEXT_N64_NOD_21_EAST","Nod &apos;99 Special Ops M1","Nod &apos;99 Special Ops M1"
"STRINGS.#0.TEXT_COMMAND_RA_ALLIED_BUILD_STRUCTURE_ORE_SILO","Allied Structure - Ore Silo","Allied Structure - Ore Silo"
"STRINGS.#0.TEXT_OPTIONS_GENERAL_TOOLTIP_RIGHT_SCROLL_DISABLED","Disables scrolling around the map when right mouse button is held","Disables scrolling around the map when right mouse button is held"
"STRINGS.#0.TEXT_VIDEO_SETTINGS_GAME","GAME SETTINGS","게임 설정"
"STRINGS.#0.TEXT_TTS_FILTER_BY_MESSAGE","filter by: ##0","filter by: ##0"
"STRINGS.#0.TEXT_SFX_RAR_SFX_UNITSPD1","Unit speed upgraded.","Unit speed upgraded."
"STRINGS.#0.TEXT_BONUS_CONTENT_CNC_RA_ENTRY_50_INFO","Behind the scenes footage of choreographing the Allied Mission No Remorse (Allies 14) briefing.","Behind the scenes footage of choreographing the Allied Mission No Remorse (Allies 14) briefing."
"STRINGS.#0.TEXT_GAME_SETTINGS_UNIT_QUEUEING_TOOLTIP","Allow the production of multiple units at the same time. Units will be produced in the order in which they are built.","Allow the production of multiple units at the same time. Units will be produced in the order in which they are built."
"STRINGS.#0.TEXT_COMMAND_ATTACK_GROUND","Attack Ground","지상 공격"
"STRINGS.#0.TEXT_SFX_RAC_SFX_CHRORDY1","Chronosphere ready.","Chronosphere ready."
"STRINGS.#0.TEXT_NAME_MP_54_CAMOS_CROSS","Camos Cross","Camos Cross"
"STRINGS.#0.TEXT_STRUCTURE_TITLE_CIV27","Village Well","Village Well"
"STRINGS.#0.TEXT_OPTIONS_AUDIO_TOOLTIP_MASTER_VOLUME","Adjusts the volume of all sub-volume settings.","Adjusts the volume of all sub-volume settings."
"STRINGS.#0.TEXT_COMMAND_TD_GDI_BUILD_STRUCTURE_ADVANCED_COMM_CENTER","GDI Structure - Advanced Communications Center","GDI Structure - Advanced Communications Center"
"STRINGS.#0.TEXT_UI_META_TECH_TREE_TIER_HEADER_FORMAT","##0/##1","##0/##1"
"STRINGS.#0.TEXT_NAME_MP_88_APRES_PEACE","Apres Peace","Apres Peace"
"STRINGS.#0.TEXT_NAME_MP_K8_DEEP_SIX","Deep Six (Mega)","Deep Six (Mega)"
"STRINGS.#0.TEXT_TD_TUTORIAL_MESSAGE_10","Infiltrate the Nod base.","Infiltrate the Nod base."
"STRINGS.#0.TEXT_MUSIC_RAR_MUS_CRUSH_RETALIATION_REMIX","Crush Retaliation Remix (Remastered)","Crush Retaliation Remix (Remastered)"
"STRINGS.#0.TEXT_NAME_SOVIET_CAMPAIGN38","UKRAINE: Nuclear Escalation","UKRAINE: Nuclear Escalation"
"STRINGS.#0.TEXT_BONUS_CONTENT_CNC_TD_ENTRY_80_INFO","Tiberian Dawn Master D2M tape 2 of 2. Discovered in a storage closet at Electronic Arts Los Angeles on January 3, 2019. Unfortunately, upon digitization we discovered these tapes only contained the low-fidelity VQA files copied from PC to tape.","Tiberian Dawn Master D2M tape 2 of 2. Discovered in a storage closet at Electronic Arts Los Angeles on January 3, 2019. Unfortunately, upon digitization we discovered these tapes only contained the low-fidelity VQA files copied from PC to tape."
"STRINGS.#0.TEXT_COMMAND_CAMERA_ZOOM_IN","Zoom Camera In","카메라 줌인"
"STRINGS.#0.TEXT_COMMAND_RA_SOVIET_BUILD_UNIT_RIFLE_INFANTRY","Soviet Infantry - Rifle Infantry","Soviet Infantry - Rifle Infantry"
"STRINGS.#0.TEXT_BONUS_CONTENT_CNC_TD_ENTRY_65_INFO","These are the blueprints used when converting a large storage room at Westwood into a set of offices. This became known as &quot;toon town&quot; due to the garish colors used.","These are the blueprints used when converting a large storage room at Westwood into a set of offices. This became known as &quot;toon town&quot; due to the garish colors used."
"STRINGS.#0.TEXT_MULTIPLAYER_HOST","(HOST)","(호스트)"
"STRINGS.#0.TEXT_MOUSE_SCROLLSPEED","MOUSE SCROLL SPEED","마우스 스크롤 속도"
"STRINGS.#0.TEXT_SFX_RAC_SFX_NOBUILD1","Unable to build more.","Unable to build more."
"STRINGS.#0.TEXT_CONNECTION_INTERRUPTED","CONNECTION INTERRUPTED","연결 차단됨"
"STRINGS.#0.TEXT_CINE_TBRINFO1_LINE7","[EXPLOSION]","[EXPLOSION]"
"STRINGS.#0.TEXT_COMMAND_RA_ALLIED_BUILD_STRUCTURE_RADAR_DOME","Allied Structure - Radar Dome","Allied Structure - Radar Dome"
"STRINGS.#0.TEXT_COMMAND_RA_SOVIET_BUILD_UNIT_MISSILE_SUBMARINE","Soviet Vehicle - Missile Submarine","Soviet Vehicle - Missile Submarine"
"STRINGS.#0.TEXT_COMMAND_TD_GDI_BUILD_STRUCTURE_CHAIN_LINK_BARRIER","GDI Structure - Chain Link Fence","GDI Structure - Chain Link Fence"
"STRINGS.#0.TEXT_PRESET_ALL_CHAT_3","That was impressive!","That was impressive!"
"STRINGS.#0.TEXT_TTS_AI_BEGINNER_MESSAGE","&lt;spell&gt;ai&lt;/spell&gt; easy","&lt;spell&gt;ai&lt;/spell&gt; easy"
"STRINGS.#0.TEXT_SFX_TDR_SFX_NEEDHARV","Need harvester.","Need harvester."
"STRINGS.#0.TEXT_OPTIONS_CAPS","OPTIONS","OPTIONS"
"STRINGS.#0.TEXT_COMMAND_TD_CAPTURED_NOD_SUPERWEAPON_NUKE","Captured Nod Superweapon - Activate Nuke","Captured Nod Superweapon - Activate Nuke"
"STRINGS.#0.TEXT_BONUS_CONTENT_CNC_RA_ENTRY_107_LOCK","COMPLETE GREECE Evacuation","COMPLETE GREECE Evacuation"
"STRINGS.#0.TEXT_MUSIC_RAR_MUS_MUD","Mud (Remastered)","Mud (Remastered)"
"STRINGS.#0.TEXT_GDI_REPAIR_THE_GDI_BASE_UKRAINE_B_DESC","A GDI field base is under attack. They have fended off one attack but will not survive another. Move to the base, repair the structures and then launch a strike force to destroy the Nod base in the area. Destroy all Nod units and structures.","A GDI field base is under attack. They have fended off one attack but will not survive another. Move to the base, repair the structures and then launch a strike force to destroy the Nod base in the area. Destroy all Nod units and structures."
"STRINGS.#0.TEXT_SFX_TDC_SFX_STRCLOST","Structure lost.","Structure lost."
"STRINGS.#0.TEXT_RA_TUTORIAL_MESSAGE_151","Capture Allied Chronosphere.","Capture Allied Chronosphere."
"STRINGS.#0.TEXT_STRUCTURE_RA_POWR","Power Plant","Power Plant"
"STRINGS.#0.TEXT_MAIN_MENU_LAN_MODE","LAN MODE","LAN MODE"
"STRINGS.#0.TEXT_MISSION_FAILED","MISSION FAILED","MISSION FAILED"
"STRINGS.#0.TEXT_UNIT_RA_TRUK_DESC","Useful in some special operations to transfer supplies or mission critical data","Useful in some special operations to transfer supplies or mission critical data"
"STRINGS.#0.TEXT_SFX_RAC_SFX_CHROCHR1","Chronosphere charging.","Chronosphere charging."
"STRINGS.#0.TEXT_CREDITS_NAME_TAG_06","zlib.h -- interface of the &apos;zlib&apos; general purpose compression","zlib.h -- &apos;zlib&apos; 범용 압축 인터페이스"
"STRINGS.#0.TEXT_UI_META_UNIT_DESIGNER_LOCOMOTOR_BUTTON","MOVEMENT","이동"
"STRINGS.#0.TEXT_SFX_TDR_SFX_REPAIR1","Repairing.","Repairing."
"STRINGS.#0.TEXT_MULTIPLAYER_DETAILS_TOOLTIP_AFTERMATH_UNITS","Allow construction of the Aftermath expansion structures, units and superweapons.","Allow construction of the Aftermath expansion structures, units and superweapons."
"STRINGS.#0.TEXT_N64_NOD_21_EAST_DESC","GDI is gathering to launch a heavy strike against us. Use the Commando to infiltrate the base in this area and gather some nuclear components located here. The components can be found in a crate. Use the other troops to attack the village to the west to create a diversion for the Commando.","GDI is gathering to launch a heavy strike against us. Use the Commando to infiltrate the base in this area and gather some nuclear components located here. The components can be found in a crate. Use the other troops to attack the village to the west to create a diversion for the Commando."
"STRINGS.#0.TEXT_INTRO_POPUP_BODY_OVERVIEW_PANE","The Faction Overview pane gives you a complete look at the faction you have created. All of your customized units, your factory build times, cost and power consumption, your HQ and Superweapons are listed here. This view allows you to see everything at once to see how your customization fits together as a whole, and can be used to spot potential weaknesses. Once you are satisfied, you can save out your blueprint with a custom name. This will allow you to easily swap between different builds when playing.","팩션 개요 창에서는 생성한 팩션의 완전한 모습을 제공합니다. 사용자 지정된 모든 유닛, 팩토리 구축 시간, 비용 및 전력 소모, 사령부 및 슈퍼 웨폰이 여기에 기재되어 있습니다.  이 보기에서 사용자 정의가 전체적으로 서로 어떻게 맞는지 한눈에 보고 이를 이용하여 가능한 취약점을 감지할 수 있습니다. 일단 만족하면 블루프린트를 사용자 정의 이름으로 저장할 수 있습니다. 이를 통해 플레이할 때 여러 건축 사이에 쉽게 전환할 수 있게 됩니다."
"STRINGS.#0.TEXT_COMMAND_RA_SOVIET_BUILD_UNIT_GRENADIER","Soviet Infantry - Grenadier","Soviet Infantry - Grenadier"
"STRINGS.#0.TEXT_COMMAND_TD_GDI_SUPERWEAPON_ION_CANNON","GDI Superweapon - Activate Ion Cannon","GDI Superweapon - Activate Ion Cannon"
"STRINGS.#0.TEXT_BONUS_CONTENT_CNC_RA_ENTRY_1007_INFO","Previously unreleased, this is in fact the historic original first demo that Frank created for the song Hell March. While pretty complete, the biggest difference is in the guitar tone, which is very similar to previous C&amp;&amp;C songs like Demolition. This dates the track to before Frank acquired the Paul Reed Smith/Mesa Boogie guitar tone he would use for the rest of Westwood’s titles moving forward. But this version was only heard in one of the earliest Red Alert trailers before getting replaced with the updated guitar tone and better mix.","Previously unreleased, this is in fact the historic original first demo that Frank created for the song Hell March. While pretty complete, the biggest difference is in the guitar tone, which is very similar to previous C&amp;&amp;C songs like Demolition. This dates the track to before Frank acquired the Paul Reed Smith/Mesa Boogie guitar tone he would use for the rest of Westwood’s titles moving forward. But this version was only heard in one of the earliest Red Alert trailers before getting replaced with the updated guitar tone and better mix."
"STRINGS.#0.TEXT_AI_PERSONALITY_ECONOMIC","ECONOMIC","경제"
"STRINGS.#0.TEXT_DISABLED_MISSION_NAME","Mission Locked","Mission Locked"
"STRINGS.#0.TEXT_OPTIONS_AUDIO_TOOLTIP_CLASSIC_SFX","Play Classic (lower-fidelity) sound effects from the original game(s).","Play Classic (lower-fidelity) sound effects from the original game(s)."
"STRINGS.#0.TEXT_SFX_TDC_SFX_NEWUPGRADEHD","Commander, upgrade your battle-control to high-definition.","Commander, upgrade your battle-control to high-definition."
"STRINGS.#0.TEXT_UNIT_DESC_NOD_ARTILLERY","Strong vs. Structures","Strong vs. Structures"
"STRINGS.#0.TEXT_BONUS_CONTENT_CNC_RA_ENTRY_1005_LOCK","COMPLETE ITALY Harbor Reclamation","COMPLETE ITALY Harbor Reclamation"
"STRINGS.#0.TEXT_GAME_SETTINGS_CLASSIC_CONTROLS","Use Classic RTS Mouse Button Actions (Left-Click Select, Left-Click Action)","Use Classic RTS Mouse Button Actions (Left-Click Select, Left-Click Action)"
"STRINGS.#0.TEXT_SFX_RAC_SFX_OBJRCH1","Objective reached.","Objective reached."
"STRINGS.#0.TEXT_STRUCTURE_DESC_NOD_TEMPLE_OF_NOD","Provides Nuclear Strike support power","Provides Nuclear Strike support power"
"STRINGS.#0.TEXT_COMMAND_RA_CAPTURED_ALLIED_BUILD_STRUCTURE_CAMOFLAUGED_PILLBOX","Captured Captured Allied Structure - Camouflaged Pillbox","Captured Captured Allied Structure - Camouflaged Pillbox"
"STRINGS.#0.TEXT_ACHIEVEMENT_RED_ALERT_HISTORIAN","Red Alert Historian","Red Alert Historian"
"STRINGS.#0.TEXT_COMMAND_RA_ALLIED_BUILD_UNIT_LONGBOW_HELICOPTER","Allied Vehicle - Attack Helicopter","Allied Vehicle - Attack Helicopter"
"STRINGS.#0.TEXT_UNIT_TITLE_SCA04_03","Larvae","Larvae"
"STRINGS.#0.TEXT_TOOLTIP_PATROL","Patrol","순찰"
"STRINGS.#0.TEXT_UI_META_UNIT_DESIGNER_WEAPONS_BUTTON","WEAPONS","무기"
"STRINGS.#0.TEXT_SFX_RAC_SFX_ASELECT1","Allied forces selected.","Allied forces selected."
"STRINGS.#0.TEXT_SERVER_CONNECTION_INTERRUPTED_DESCRIPTION","Establishing connection with the server.","서버 연결 중."
"STRINGS.#0.TEXT_RA_TUTORIAL_MESSAGE_53","Radar Dome was destroyed","Radar Dome was destroyed"
"STRINGS.#0.TEXT_ENCYCLOPEDIA","ENCYCLOPEDIA","백과사전"
"STRINGS.#0.TEXT_SFX_RAC_SFX_40MINR","40 minutes remaining.","40 minutes remaining."
"STRINGS.#0.TEXT_OBSERVER_MODE_TIME","TIME","시간"
"STRINGS.#0.TEXT_COMMAND_TD_NOD_BUILD_UNIT_ENGINEER","Nod Infantry - Engineer","Nod Infantry - Engineer"
"STRINGS.#0.TEXT_REQUIREMENTS","Requirements:","조건:"
"STRINGS.#0.TEXT_SFX_RAR_SFX_FLAREE1","Signal flare detected from the east.","Signal flare detected from the east."
"STRINGS.#0.TEXT_TOOLTIP_GAME_SETTINGS_HEALTH_BARS","If Checked, unit health bars will always be displayed otherwise health bars will only show if the unit is damaged, unless overridden by the above setting causing them to only show on unit mouse over","체크하면 유닛 체력 막대가 항상 표시됩니다. 체크하지 않으면 위 설정을 통해 마우스를 올렸을 때에만 표시하도록 하지 않은 한, 유닛이 데미지를 입은 경우에만 체력 막대가 표시됩니다."
"STRINGS.#0.TEXT_BONUS_CONTENT_CNC_RA_ENTRY_105_INFO","Early version of the Red Alert logo, which clearly underwent many changes before the final candidate.","Early version of the Red Alert logo, which clearly underwent many changes before the final candidate."
"STRINGS.#0.TEXT_CINE_NOD_9_LINE10","[FLAME BURST]","[FLAME BURST]"
"STRINGS.#0.TEXT_NAME_MP_42_RING_OF_LAND","Ring of Land","Ring of Land"
"STRINGS.#0.TEXT_OPTIONS_TAB_MODS_ASK_RESTART","Restart game now to apply changes?","Restart game now to apply changes?"
