ID,9,18
STRINGS.#0.TEXT_MUSIC_RAR_MUS_HELL_MARCH_RETALIATION_REMIX,Hell March Retaliation Remix (Remastered),지옥 행진 보복 리믹스 (Remastered)
STRINGS.#0.TEXT_MULTIPLAYER_DETAILS_SPEED_3,Moderate,보통의
STRINGS.#0.TEXT_VIDEO_SETTINGS_SMOOTH_ANIMATION,Enable Animation Smoothing,애니메이션 스무딩 활성화
STRINGS.#0.TEXT_UNIT_TITLE_GDI_MED_TANK,Medium Tank,중형 전차
STRINGS.#0.TEXT_COMMAND_GROUP_6_ADD_SELECT,Add Unit(s) to Control Group 6,제어 그룹 6에 장치 추가
STRINGS.#0.TEXT_CINE_GDI_5B_LINE13,[ONE ITEM FOUND],[하나의 항목을 찾았습니다]
STRINGS.#0.TEXT_VIDEO_SETTINGS_AUTO_DETECT,Auto Detect,자동 감지
STRINGS.#0.TEXT_COMMAND_TD_NOD_BUILD_STRUCTURE_TEMPLE_OF_NOD,Nod Structure - Temple of Nod,Nod 구조-Nod 사원
STRINGS.#0.TEXT_MAP_SELECT_STEAM_UNSYNCED_MAPS_HEADER,Unsynced Steam Subscriptions,동기화되지 않은 Steam 구독
STRINGS.#0.TEXT_QUICKMATCH_START_QUEUE,Begin,시작
STRINGS.#0.TEXT_FEEDBACK_INVALID_SUBJECT,Please enter a subject,제목을 입력하세요
STRINGS.#0.TEXT_WORKSHOP_STEAM_MOD,Workshop Mods,워크샵 모드
STRINGS.#0.TEXT_SFX_TDC_SFX_EVA16,Installation complete.,설치 완료.
STRINGS.#0.TEXT_GAME_SPACEBAR_PROMPT,Upgrade your tactical interface to high definition (default: Space Bar),전술 인터페이스를 고화질로 업그레이드 (기본값 : 스페이스 바)
STRINGS.#0.TEXT_GO_TO_STEAM,GO TO STEAM,Steam으로 이동
STRINGS.#0.TEXT_STRUCTURE_RA_APWR,Adv Power Plant,고급 발전소
STRINGS.#0.TEXT_TOOLTIP_UNIT_RESPONSE_VOLUME,Adjusts the unit response voice volume,장치 응답 음성 볼륨을 조정합니다.
STRINGS.#0.TEXT_MUSIC_RAC_MUS_HELL_MARCH_RETALIATION_REMIX,Hell March Retaliation Remix (Classic),지옥 행진 보복 리믹스 (클래식)
STRINGS.#0.TEXT_MUSIC_JUKEBOX_ACTIVE_WITHOUT_SHUFFLE,Music Jukebox: Active (No Shuffle),Music Jukebox : 활성 (셔플 없음)
STRINGS.#0.TEXT_FEEDBACK_SUBMIT_ERROR,"Error submitting feedback, please try again.",피드백을 제출하는 중에 오류가 발생했습니다. 다시 시도하십시오.
STRINGS.#0.TEXT_ACHIEVEMENT_I_DID_NOD_SEE_THAT_COMING_DESC,Finish the final mission of the Nod campaign,Nod 캠페인의 마지막 임무 완료
STRINGS.#0.TEXT_WORKSHOP_3V3,3 v 3,3v3
STRINGS.#0.TEXT_STRUCTURE_RA_HBOX,Camo Pillbox,카모 필 박스
STRINGS.#0.TEXT_STRUCTURE_RA_SYRD_DESC,Builds Allied naval units,연합군 해군 유닛 구축
STRINGS.#0.TEXT_KEY_UNBOUND,(Unbound),(매여 있지 않은)
STRINGS.#0.TEXT_BONUS_CONTENT_CNC_RA_ENTRY_46_TITLE,ALL THE GENERAL&apos;S MEN,모든 일반 남성
STRINGS.#0.TEXT_INTRO_POPUP_HEADER_OVERVIEW_PANE,FACTION OVERVIEW PANE,진영 개요 창
STRINGS.#0.TEXT_STRUCTURE_RA_PROC,Ore Refinery,광석 정제소
STRINGS.#0.TEXT_COMMAND_UI_UNIT_COMMAND_GUARD,Guard,가드
STRINGS.#0.TEXT_BONUS_CONTENT_CNC_RA_ENTRY_21_TITLE,ART IMITATES LIFE: PROP GUN 2/4,ART IMITATES LIFE : PROP GUN 2/4
STRINGS.#0.TEXT_BONUS_CONTENT_CNC_TD_ENTRY_78_TITLE,A TREASURE TROVE INSIDE 2/5,보물 찾기 내부 2/5
STRINGS.#0.TEXT_TOOLTIP_UNIT_BASE_DAMAGE,Attack Damage:,공격력 :
STRINGS.#0.TEXT_QUICKMATCH_STAY_IN_QUEUE,Stay in Queue,대기열 유지
STRINGS.#0.TEXT_JURASSIC_5_DESC,The Nod base in this area is threatening to make your species extinct! Take any action you deem necessary for your survival.,이 지역의 Nod 기지는 당신의 종을 멸종시킬 위험이 있습니다! 생존에 필요하다고 생각되는 조치를 취하십시오.
STRINGS.#0.TEXT_SFX_TDR_SFX_BLDG1,"Unable to comply, building in progress.",준수 할 수 없습니다. 구축 중입니다.
STRINGS.#0.TEXT_FACTION_BONUS_SPAIN,"Spain: 10% more armor, damage, and speed for infantry","스페인 : 보병의 방어력, 피해량, 속도 10 % 증가"
STRINGS.#0.TEXT_SFX_RAC_SFX_BASEATK1,Our base is under attack.,우리 기지가 공격을 받고 있습니다.
STRINGS.#0.TEXT_TOOLTIP_MOVE,Move,움직임
STRINGS.#0.TEXT_TOOLTIP_STRUCTURE_PROVIDES,Provides:,다음을 제공합니다.
STRINGS.#0.TEXT_NAME_SOVIET_CAMPAIGN4B,Behind the Lines (South),라인 뒤 (남쪽)
STRINGS.#0.TEXT_OUTROCINEMATIC,OUTRO CINEMATIC,아웃로 시네 매틱
STRINGS.#0.TEXT_RA_TUTORIAL_MESSAGE_10,Clear the way for the convoy,호송을위한 길을 비우십시오
STRINGS.#0.TEXT_CAMPAIGN_REWARDS,Rewards,보상
STRINGS.#0.TEXT_NAME_ALLIED_CAMPAIGN14,No Remorse,변심 없음
STRINGS.#0.TEXT_TOOLTIP_ALL_FACTORIES,ALL FACTORIES,모든 공장
STRINGS.#0.TEXT_GAME_SETTINGS_ROTATE_SPEED,Camera Rotate Speed,카메라 회전 속도
STRINGS.#0.TEXT_QUICKMATCH_CANCELING_MATCH,Canceling,취소
STRINGS.#0.TEXT_GAME_SETTINGS_UNIT_QUEUEING,Unit Queueing,유닛 큐잉
STRINGS.#0.TEXT_RA_TUTORIAL_MESSAGE_112,Rescue the scientists.,과학자들을 구하십시오.
STRINGS.#0.TEXT_SFX_RAC_SFX_NOFIND1,Could not locate the installation files. Please insert the CD-ROM disk.,설치 파일을 찾을 수 없습니다. CD-ROM 디스크를 넣으십시오.
STRINGS.#0.TEXT_LEADERBOARD_SEASON_S13,Season 13,시즌 13
STRINGS.#0.TEXT_NUMBER_IN_PARENS,(##0),(## 0)
STRINGS.#0.TEXT_NAME_MP_104_KABALO,Kabalo,카발로
STRINGS.#0.TEXT_COMMAND_CNC_QUEUED_MOVEMENT_MODE,Queued Unit Movement (Red Alert Only),대기중인 장치 이동 (빨간색 경고 만 해당)
STRINGS.#0.TEXT_SFX_RAC_SFX_SOVEMP1,Soviet empire selected.,소련 제국이 선택되었습니다.
STRINGS.#0.TEXT_STEAM_SLOT_LIMIT_CUSTOM,(##0 / ##1) CUSTOM SLOTS USED,(## 0 / ## 1) 사용 된 사용자 지정 슬롯
STRINGS.#0.TEXT_COMMAND_RA_CAPTURED_SOVIET_BUILD_UNIT_MAD_TANK,Captured Soviet Vehicle - MAD Tank,점령 된 소련 전차-MAD 탱크
STRINGS.#0.TEXT_RA_TUTORIAL_MESSAGE_4,Defend Command Center,사령부 방어
STRINGS.#0.TEXT_COMMAND_TD_GDI_BUILD_UNIT_MAMMOTH_TANK,GDI Vehicle - Mammoth Tank,GDI 차량-매머드 탱크
STRINGS.#0.TEXT_CONTROLS_LIST_ITEM_FORMAT,&lt;HTML&gt;##0: &lt;FONT COLOR=&apos;#0096E1&apos;&gt;(##1)&lt;/FONT&gt;,& lt; HTML & gt; ## 0 : & lt; FONT COLOR = & apos; # 0096E1 & gt; (## 1) & lt; / FONT & gt;
STRINGS.#0.TEXT_BONUS_CONTENT_CNC_TD_ENTRY_19_LOCK,COMPLETE Orcastration,완전한 Orcastration
STRINGS.#0.TEXT_CNC_SIZE_64X118,64 x 118,64 x 118
STRINGS.#0.TEXT_BONUS_CONTENT_CNC_TD_ENTRY_14_TITLE,"COMMANDER, WAS THERE CONFUSION?","지휘관 님, 혼란이 있었나요?"
STRINGS.#0.TEXT_COMMAND_GROUP_2_ADD_SELECT,Add Unit(s) to Control Group 2,제어 그룹 2에 장치 추가
STRINGS.#0.TEXT_AUDIO_OPTIONS_CENTER_AND_FRONTS,"Center, Front Left, Front Right","중앙, 앞 좌측, 앞 우측"
STRINGS.#0.TEXT_RETURNTOOPTIONS,RETURN TO OPTIONS,옵션으로 돌아 가기
STRINGS.#0.TEXT_SFX_TDR_SFX_CANCEL1,Canceled.,취소 된.
STRINGS.#0.TEXT_SFX_RAR_SFX_STRCKIL1,Structure destroyed.,구조가 파괴되었습니다.
STRINGS.#0.TEXT_PLAYERSTRUCTURES,ALLY STRUCTURES:,동맹 구조 :
STRINGS.#0.TEXT_CINE_ALLIED5_LINE34,[DOOR SLAMS],[문 슬램]
STRINGS.#0.TEXT_RA_TUTORIAL_MESSAGE_18,Destroy Sub Pens,서브 펜 파괴
STRINGS.#0.TEXT_NAME_MP_E5_BADAJOZ,Badajoz,바다 호스
STRINGS.#0.TEXT_NAME_MP_J9_WATERLOO_REVISITED,Waterloo Revisited,워털루 재 방문
STRINGS.#0.TEXT_FACTION_NAME_FACTION_7,Ukraine,우크라이나
STRINGS.#0.TEXT_OBSERVER_MODE_SLOTS,SLOTS,슬롯
STRINGS.#0.TEXT_OPTIONS_AUDIO_REMASTERED,Remastered,리마스터
STRINGS.#0.TEXT_STRUCTURE_TITLE_CIV31,Mubasa&apos;s Hut,Mubasa 's Hut
STRINGS.#0.TEXT_UNIT_RA_CIVILIAN,Civilian,일반 민간인
STRINGS.#0.TEXT_SFX_RAC_SFX_KANE2,"He who controls the past, commands the future.  He who commands the future, conquers the past.",과거를 지배하는 사람이 미래를 지배합니다. 미래를 지휘하는 사람은 과거를 정복합니다.
STRINGS.#0.TEXT_CINE_SOVFINAL_LINE25,[GUNSHOT],[사격]
STRINGS.#0.TEXT_TOOLTIP_GAME_SETTINGS_UNIT_SILHOUETTES,Check to show unit silhouettes if they are blocked by terrain,지형에 의해 차단 된 경우 유닛 실루엣을 표시하려면 선택하십시오.
STRINGS.#0.TEXT_BONUS_CONTENT_CNC_RA_ENTRY_111_TITLE,RED ALERT: THE MARKETING TRAILER,RED ALERT : 마케팅 트레일러
STRINGS.#0.TEXT_OPTIONS,Options,옵션
STRINGS.#0.TEXT_NOD_SECURE_ION_CANNON_SECURITY_CODES_DESC,"Somewhere in this area there is a GDI Advanced Communications Center. Inside this center are the firing codes for their orbiting Ion station. The Brotherhood must have these codes. Capture the Center and retrieve the codes, do not destroy the center.",이 영역 어딘가에 GDI 고급 커뮤니케이션 센터가 있습니다. 이 센터 내부에는 궤도를 도는 이온 스테이션의 발사 코드가 있습니다. 브라더 후드에는 이러한 코드가 있어야합니다. 센터를 점령하고 코드를 회수하고 센터를 파괴하지 마십시오.
STRINGS.#0.TEXT_UI_META_UNKNOWN_CHASSIS,Unknown,알 수 없는
STRINGS.#0.TEXT_SINGLEPLAYER,SINGLE PLAYER,싱글 플레이어
STRINGS.#0.TEXT_KEY_ESCAPE,Esc,Esc
STRINGS.#0.TEXT_CONTROLS_UNITORDERS01_KEYS,Right-Click Ground,오른쪽 클릭지면
STRINGS.#0.TEXT_MUSIC_TDR_MUS_TO_BE_FEARED,To Be Feared (Remastered),두려워하기 (Remastered)
STRINGS.#0.TEXT_TOOLTIP_JUKEBOX_FILTER_BONUS,"Include Bonus, High-Fidelity Tracks","보너스, 고 충실도 트랙 포함"
STRINGS.#0.TEXT_TIME_MINUTES_SECONDS,##0:##1,## 0 : ## 1
STRINGS.#0.TEXT_MULTIPLAYER_TEAM_SIZE_2,2 TEAMS,2 개 팀
STRINGS.#0.TEXT_NAME_MP_52_CACTUS_VALLEY,Cactus Valley,선인장 계곡
STRINGS.#0.TEXT_COMMAND_TD_NOD_BUILD_STRUCTURE_COMM_CENTER,Nod Structure - Communications Center,Nod 구조-커뮤니케이션 센터
STRINGS.#0.TEXT_COMMAND_RA_CAPTURED_SOVIET_BUILD_STRUCTURE_BARBED_WIRE_FENCE,Captured Soviet Structure - Barbed Wire Fence,점령 된 소련 구조-철조망 울타리
STRINGS.#0.TEXT_SCORE_EFFICIENCY,Efficiency,능률
STRINGS.#0.TEXT_WORKSHOP_DOWNLOAD,Download,다운로드
STRINGS.#0.TEXT_COMMAND_SET_CAMERA_LOCATION_2,Set Camera Location 2,카메라 위치 2 설정
STRINGS.#0.TEXT_MUSIC_RAR_MUS_RADIO_2_RETALIATION_REMIX,Radio 2 Retaliation Remix (Remastered),라디오 2 보복 리믹스 (Remastered)
STRINGS.#0.TEXT_LEADERUPDATE,*Leaderboards may take several minutes to update.,* 리더 보드는 업데이트하는 데 몇 분 정도 걸릴 수 있습니다.
STRINGS.#0.TEXT_AUTORESOLVE_META_ATTACK,Autoresolve,자동 해결
STRINGS.#0.TEXT_QUICK_MATCH_QUEUED_RANKED,QUEUED FOR RANKED QUICK MATCH,랭킹 퀵 매치 대기
STRINGS.#0.TEXT_HEALTH,Health:,건강:
STRINGS.#0.TEXT_MUSIC_TDR_MUS_CC_80S_MIX,C&amp;&amp;C 80s Mix (Remastered),C &amp; &amp; C 80s 믹스 (Remastered)
STRINGS.#0.TEXT_NAME_ALLIED_CAMPAIGN41,ITALY: In the Nick of Time,이탈리아 : In the Nick of Time
STRINGS.#0.TEXT_OPTIONS_AUDIO_TOOLTIP_NEXT_TRACK,Play next music track.,다음 음악 트랙을 재생합니다.
STRINGS.#0.TEXT_RA_TUTORIAL_MESSAGE_147,Hey! Who&apos;s that?! He&apos;s not one of ours!,야! 누구야?! 그는 우리 중 하나가 아닙니다!
STRINGS.#0.TEXT_UNIT_DESC_NOD_RECON_BIKE,Strong vs. Aircraft and Structures,강함 vs. 항공기 및 구조물
STRINGS.#0.TEXT_COMMAND_GROUP_7_SELECT,Select Control Group 7,제어 그룹 7 선택
STRINGS.#0.TEXT_OPTIONS_VIDEO_TOOLTIP_SMOOTH_ANIMATION,"Enables smoother animation and movement on units. However, may result in sliding units as a side effect.",더 부드러운 애니메이션과 유닛의 움직임을 가능하게합니다. 그러나 부작용으로 슬라이딩 유닛이 발생할 수 있습니다.
STRINGS.#0.TEXT_CINE_NOD_FIN_LINE11,[EXPLOSION],[폭발]
STRINGS.#0.TEXT_SFX_TDR_SFX_GDIDEAD1,GDI unit destroyed.,GDI 유닛이 파괴되었습니다.
STRINGS.#0.TEXT_REPLAY_MENU_ERROR_CREATION,Unable to create replay file. Error code: ##0,리플레이 파일을 생성 할 수 없습니다. 오류 코드 : ## 0
STRINGS.#0.TEXT_TTS_UNSELECTED_START_POSITION_FOR_PLAYER,reset start position for player ##0,플레이어 ## 0의 시작 위치 재설정
STRINGS.#0.TEXT_COST,Cost:,비용:
STRINGS.#0.TEXT_UI_META_UNIT_DESIGNER_OBJECTS_HEADER,SAVED CUSTOM UNITS,저장된 맞춤 단위
STRINGS.#0.TEXT_CINE_NOD_END4_LINE1,[WEAPON POWERING UP],[무기 강화]
STRINGS.#0.TEXT_SAVE_LOAD_CONFIRM_DELETE,Are you sure you want to delete this save game?,이 세이브 게임을 삭제 하시겠습니까?
STRINGS.#0.TEXT_DESC_TEST_MAP,New Testing Grounds For Design and Engineering!,설계 및 엔지니어링을위한 새로운 테스트 장소!
STRINGS.#0.TEXT_NAME_MP_C1_TOURNAMENT_ARENA,Tournament Arena,토너먼트 아레나
STRINGS.#0.TEXT_JUKEBOX_FILTER_CLASSIC,Classic Tracks (Low-Fidelity),클래식 트랙 (저 충실도)
STRINGS.#0.TEXT_COMMAND_RA_CAPTURED_SOVIET_BUILD_UNIT_YAK,Captured Soviet Vehicle - Yak,점령 된 소련 차량-야크
STRINGS.#0.TEXT_STRUCTURE_RA_TENT,Barracks,막사
STRINGS.#0.TEXT_RETRY_LOAD_GAME,Load Game,게임 불러 오기
STRINGS.#0.TEXT_QUICKMATCH_SEARCH_FOR_OPPONENT,Search for Opponent,상대 검색
STRINGS.#0.TEXT_SFX_RAC_SFX_TARGFRE1,Target freed.,타겟이 해제되었습니다.
STRINGS.#0.TEXT_FIXED_COMMAND_CNC_FORCE_MOVE,Force Move (Click when held) - FIXED,강제 이동 (누르고 있으면 클릭)-수정 됨
STRINGS.#0.TEXT_MISSION_DIRECTION_EAST,East,동쪽
STRINGS.#0.TEXT_KEY_NUMPAD_6,Numpad 6,숫자 키패드 6
STRINGS.#0.TEXT_GDI_RESTORE_GDI_SALZBURG,U.N. Sanctions,유엔 제재
STRINGS.#0.TEXT_UI_META_AIRCRAFT_CHASSIS,Aircraft,항공기
STRINGS.#0.TEXT_PARTICLES,Particles,입자
STRINGS.#0.TEXT_NAME_MP_C3_HEAVY_METAL,Heavy Metal,헤비메탈
STRINGS.#0.TEXT_UNIT_RA_GPS_DESC,Reveals Entire Map,전체지도 표시
STRINGS.#0.TEXT_UNIT_TITLE_GDI_HARVESTER,Harvester,수확기
STRINGS.#0.TEXT_NAME_MP_23_DOUGOUT_ISLE,Dougout Isle,Dougout Isle
STRINGS.#0.TEXT_STATISTICS,STATISTICS,통계
STRINGS.#0.TEXT_CNC_TD_ECONOMIC_CAPACITY,TIBERIUM: ##0 / ##1,티 베리 움 : ## 0 / ## 1
STRINGS.#0.TEXT_VICTORY_MODE_TOTAL_ANNIHILATION,ANNIHILATION,전멸
STRINGS.#0.TEXT_BONUS_CONTENT_CNC_RA_ENTRY_108_LOCK,COMPLETE SIBERIA Fresh Tracks,완전한 시베리아 신선한 트랙
STRINGS.#0.TEXT_NAME_MP_H3_BIG_FISH_SMALL_POND,"Big Fish, Small Pond","큰 물고기, 작은 연못"
STRINGS.#0.TEXT_OPTIONS_AUDIO_TOOLTIP_CURRENT_TRACK,Currently playing audio music track.,현재 오디오 음악 트랙을 재생 중입니다.
STRINGS.#0.TEXT_CINE_GDI_FINA_LINE12,[FOOTSTEPS],[풋 스텝]
STRINGS.#0.TEXT_MUSIC_RAB_MUS_GRINDER_1_2_MEDLEY_FKTS,Grinder 1 &amp;&amp; 2 Medley – Tiberian Sons (Bonus),그라인더 1 &amp; &amp; 2 Medley – Tiberian Sons (보너스)
STRINGS.#0.TEXT_RANKED_PLAY_TEMPLATE_LIST,Template List:,템플릿 목록 :
STRINGS.#0.TEXT_KEY_SPACE,Space,우주
STRINGS.#0.TEXT_TOOLTIP_RESOURCE_TEXT,Resources Collected,수집 된 자원
STRINGS.#0.TEXT_COVERT_NOD_CAMPAIGN_6_DESC,This mission is simple. GDI has taken a region that belongs to us. Take it back.,이 임무는 간단합니다. GDI는 우리에게 속한 지역을 차지했습니다. 다시 가져.
STRINGS.#0.TEXT_STAT_SIGHT,Vision Range,시야 범위
STRINGS.#0.TEXT_ECONHOTKEYS02_KEYS,Alt + R,Alt + R
STRINGS.#0.TEXT_UNIT_TITLE_GDI_TRANSPORT,Transport Helicopter,수송 헬리콥터
STRINGS.#0.TEXT_COMMAND_RA_SOVIET_BUILD_STRUCTURE_ORE_SILO,Soviet Structure - Ore Silo,소련 구조-광석 사일로
STRINGS.#0.TEXT_MUSIC_TDR_MUS_CC_THANG,C&amp;&amp;C Thang (Remastered),C &amp; &amp; C Thang (Remastered)
STRINGS.#0.TEXT_RA_TUTORIAL_MESSAGE_45,Meltdown Imminent!,붕괴 임박!
STRINGS.#0.TEXT_ABANDON_SKIRMISH,Abandon,버리다
STRINGS.#0.TEXT_ENTERPASSWORD,PLEASE ENTER THE MATCH PASSWORD:,일치하는 암호를 입력하십시오 :
STRINGS.#0.TEXT_BLOOM,Bloom,꽃
STRINGS.#0.TEXT_DIFFICULTY_1,Casual,평상복
STRINGS.#0.TEXT_ANT_MISSION,Ant,개미
STRINGS.#0.TEXT_RESUME_CAMPAIGN,Campaign,운동
STRINGS.#0.TEXT_COMMAND_RA_ALLIED_BUILD_STRUCTURE_TURRET,Allied Structure - Turret,연합군 구조-터렛
STRINGS.#0.TEXT_RETRIEVING_PROMOTIONS,Loading promotion...,프로모션로드 중 ...
STRINGS.#0.TEXT_KEY_NUMPAD_2,Numpad 2,숫자 키패드 2
STRINGS.#0.TEXT_RA_TUTORIAL_MESSAGE_41,Disrupt Allied communications,연합군 통신 중단
STRINGS.#0.TEXT_LOADING_BUTTON,LOADING,로딩
STRINGS.#0.TEXT_NAME_SOVIET_CAMPAIGN1_DESC,A pitiful excuse for resistance has blockaded itself in this village. Stalin has decided to make an example of them. Kill them all and destroy their homes. You will have Yak aircraft to use in teaching these rebels a lesson.,저항에 대한 불쌍한 핑계가이 마을에서 막혔습니다. 스탈린은 그 예를 만들기로 결정했습니다. 그들 모두를 죽이고 그들의 집을 파괴하십시오. 이 반군에게 교훈을 가르치는 데 사용할 Yak 항공기가 있습니다.
STRINGS.#0.TEXT_REMOVE_SONG,Remove Track,트랙 제거
STRINGS.#0.TEXT_AUDIO_CHANNELS,SFX CHANNELS:,SFX 채널 :
STRINGS.#0.TEXT_TTS_CHAT_INSTRUCTION_GAME_START,Press ##0 to begin chatting to everyone. Press ##1 to begin chatting to your team.,모든 사람과 채팅을 시작하려면 ## 0을 누르세요. 팀과 채팅을 시작하려면 ## 1을 누르세요.
STRINGS.#0.TEXT_BONUS_CONTENT_CNC_TD_ENTRY_64_TITLE,KANE AND THE BALANCE OF POWER,케인과 힘의 균형
STRINGS.#0.TEXT_BONUS_CONTENT_CNC_RA_ENTRY_12_LOCK,COMPLETE Dead End,Dead End 완료
STRINGS.#0.TEXT_CNC_SIZE_53X55,53 x 55,53x55
STRINGS.#0.TEXT_RA_TUTORIAL_MESSAGE_143,information on troop movements?,군대 이동에 대한 정보?
STRINGS.#0.TEXT_CINE_NOD_FIN_LINE15,[ELECTRICAL BLAST],[전기 폭발]
STRINGS.#0.TEXT_NAME_ALLIED_CAMPAIGN45,POLAND: Monster Tank Madness,폴란드 : 몬스터 탱크 광기
STRINGS.#0.TEXT_KEY_F21,F21,F21
STRINGS.#0.TEXT_NAME_MP_G9_THE_NECK,The Neck,그 목
STRINGS.#0.TEXT_CINE_ALLIEND_LINE22,[SILENCE],[침묵]
STRINGS.#0.TEXT_COMMAND_UI_HOTKEY_12,Interface Command 13,인터페이스 명령 13
STRINGS.#0.TEXT_LOW_POWER_MESSAGE_003,Low Power: AA-Guns offline,저전력 : AA- 총 오프라인
STRINGS.#0.TEXT_NAME_MP_29_INDIRECT_FIRE,Indirect Fire,간접 사격
STRINGS.#0.TEXT_TACTICAL_MENU,MENU,메뉴
STRINGS.#0.TEXT_OPTIONS_GENERAL_TOOLTIP_RIGHT_ACTION,Left mouse button selects units and right mouse button gives commands,마우스 왼쪽 버튼은 단위를 선택하고 오른쪽 마우스 버튼은 명령을 제공합니다.
STRINGS.#0.TEXT_MUSIC_RAR_MUS_RUN,Run (Remastered),실행 (Remastered)
STRINGS.#0.TEXT_MATCH_LIST,MATCH LIST,경기 목록
STRINGS.#0.TEXT_WIDESCREEN,Widescreen,와이드 스크린
STRINGS.#0.TEXT_CINE_GDI_FINA_LINE4,[ORCA ENGINE SOUNDS],[ORCA 엔진 소리]
STRINGS.#0.TEXT_PROFILE_STEAM_OFFLINE,Profile is unavailable when Steam is in Offline mode.,Steam이 오프라인 모드 일 때는 프로필을 사용할 수 없습니다.
STRINGS.#0.TEXT_BONUS_CONTENT_CNC_RA_ENTRY_45_INFO,"VHS of various Allied and Soviet cinematic. Discovered in a storage closet at Electronic Arts Los Angeles on January 3, 2018.",다양한 연합국 및 소련 영화의 VHS. 2018 년 1 월 3 일 Electronic Arts Los Angeles의 수납장에서 발견되었습니다.
STRINGS.#0.TEXT_UNIT_RA_MECH_DESC,Repairs vehicles,차량 수리
STRINGS.#0.TEXT_GRAPHICS_OPTIONS_SMOOTHING_TOOLTIP,Reduces legacy jitter when moving units around the map.,맵에서 유닛을 이동할 때 레거시 지터를 줄입니다.
STRINGS.#0.TEXT_MULTIPLAYER_TEAM_SIZE_6,6 TEAMS,6 개 팀
STRINGS.#0.TEXT_RA_TUTORIAL_MESSAGE_8,Find Einstein.,아인슈타인을 찾으십시오.
STRINGS.#0.TEXT_KEY_CONFIG_GROUP_CAMERA_COMMANDS,CAMERA,카메라
STRINGS.#0.TEXT_OPTIONS_SELECTED,Selected,선택된
STRINGS.#0.TEXT_TOOLTIP_VSYNC,Matches refresh rate of the monitor for better stability,더 나은 안정성을 위해 모니터의 재생률과 일치
STRINGS.#0.TEXT_NAME_MP_M6_THE_BERG,The Berg (Mega),베르그 (메가)
STRINGS.#0.TEXT_TOOLTIP_APPLY,Click to apply settings,설정을 적용하려면 클릭하세요.
STRINGS.#0.TEXT_COMMAND_RA_ALLIED_BUILD_STRUCTURE_CHRONOSPHERE,Allied Structure - Chronosphere,연합군 구조-연대기
STRINGS.#0.TEXT_COMMAND_TD_CAPTURED_GDI_BUILD_UNIT_MEDIUM_TANK,Captured GDI Vehicle - Medium Tank,점령 된 GDI 차량-중형 전차
STRINGS.#0.TEXT_ECONOMIC_CAPACITY,TIBERIUM: ##0 / ##1,티 베리 움 : ## 0 / ## 1
STRINGS.#0.TEXT_GAMMA,Gamma,감마
STRINGS.#0.TEXT_ACHIEVEMENT_DEATH_FROM_ABOVE_DESC,Use the Ion Cannon to finish off the Temple of Nod in the GDI Campaign,이온 캐논을 사용하여 GDI 캠페인에서 Nod의 사원을 완료하세요.
STRINGS.#0.TEXT_MUSIC_JUKEBOX_PLAYLIST_SONGS_HEADER,CURRENT PLAYLIST (##0),현재 재생 목록 (## 0)
STRINGS.#0.TEXT_TURRET,TURRET,터릿
STRINGS.#0.TEXT_CINE_NOD_9_LINE9,[CRASH],[크래시]
STRINGS.#0.TEXT_NOD_CRADLE_OF_MY_TEMPLE_SOUTHEAST_DESC,"Establish your base, then build and defend the Temple of Nod. All GDI forces are to be destroyed. Kane has ordered you to defend the Temple at all costs, even your own life. Do not allow GDI forces to overrun you.",기지를 구축 한 다음 Nod 사원을 건설하고 방어하십시오. 모든 GDI 세력은 파괴되어야합니다. 케인은 자신의 목숨을 포함하여 모든 대가를 치르고 성전을 지키라고 명령했습니다. GDI 힘이 당신을 압도하지 않도록하십시오.
STRINGS.#0.TEXT_MULTIPLAYER_DETAILS_TOOLTIP_SUPER_WEAPONS,Allows the construction and deployment of super weapons.,슈퍼 무기의 건설 및 배치를 허용합니다.
STRINGS.#0.TEXT_COMMAND_SET_CAMERA_LOCATION_6,Set Camera Location 6,카메라 위치 설정 6
STRINGS.#0.TEXT_FACTION_NAME_FACTION_3,Spain,스페인
STRINGS.#0.TEXT_COMMAND_RA_CAPTURED_ALLIED_BUILD_STRUCTURE_PILLBOX,Captured Allied Structure - Pillbox,점령 된 연합군 구조-필 박스
STRINGS.#0.TEXT_NAME_MP_8_PITFALL,Pitfall,함정
STRINGS.#0.TEXT_NAME_ANT_CAMPAIGN01,IT CAME FROM!: Discovery,IT CAME FROM !: 발견
STRINGS.#0.TEXT_ACHIEVEMENT_ACT_ON_INSTINCT,Act on Instinct,본능에 따라 행동
STRINGS.#0.TEXT_MUSIC_RAR_MUS_AWAITING,Awaiting (Remastered),대기 중 (Remastered)
STRINGS.#0.TEXT_BONUS_CONTENT_CNC_RA_ENTRY_36_TITLE,MUSIC FOR STUDYING AND CONCENTRATION,공부와 집중을위한 음악
STRINGS.#0.TEXT_BONUS_CONTENT_CNC_TD_ENTRY_70_INFO,"VHS of the Tiberian Dawn VQ movies. Discovered in a storage closet at Electronic Arts Los Angeles on January 3, 2019.",Tiberian Dawn VQ 영화의 VHS. 2019 년 1 월 3 일 Electronic Arts Los Angeles의 수납장에서 발견되었습니다.
STRINGS.#0.TEXT_GAME_SETTINGS_ENABLE_HINTS,Enable Hints,힌트 활성화
STRINGS.#0.TEXT_CONTROLS_UNBINDABLE10,MAP PING,지도 핑
